Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Total,Date,Time,Payment,gross margin percentage,gross income,Rating
146-09-5432,A,Yangon,Member,Male,Food and beverages, $35.04 ,9, $331.13 ,9-2-2019,19:17,Ewallet,4.7%, $15.77 ,4.6
377-79-7592,C,Naypyitaw,Member,Female,Electronic accessories, $44.84 ,9, $423.74 ,1-14-2019,14:00,Credit card,4.7%, $20.18 ,7.5
509-10-0516,B,Mandalay,Normal,Male,Home and lifestyle, $45.97 ,4, $193.07 ,9-2-2019,12:02,Ewallet,4.7%, $9.19 ,5.1
595-94-9924,A,Yangon,Member,Female,Health and beauty, $27.73 ,5, $145.58 ,3-26-2019,20:21,Credit card,4.7%, $6.93 ,4.2
865-41-9075,A,Yangon,Normal,Male,Food and beverages, $11.53 ,7, $84.75 ,1-28-2019,17:35,Cash,4.7%, $4.04 ,8.1
545-07-8534,C,Naypyitaw,Normal,Female,Health and beauty, $58.32 ,2, $122.47 ,2-14-2019,12:42,Ewallet,4.7%, $5.83 ,6
118-62-1812,C,Naypyitaw,Member,Female,Home and lifestyle, $78.38 ,4, $329.20 ,3-24-2019,17:56,Cash,4.7%, $15.68 ,7.9
450-42-3339,C,Naypyitaw,Normal,Male,Health and beauty, $84.61 ,10, $888.41 ,9-2-2019,18:58,Credit card,4.7%, $42.31 ,8.8
851-98-3555,B,Mandalay,Normal,Female,Health and beauty, $82.88 ,5, $435.12 ,3-24-2019,14:08,Credit card,4.7%, $20.72 ,6.6
186-71-5196,A,Yangon,Member,Female,Food and beverages, $79.54 ,2, $167.03 ,3-27-2019,16:30,Ewallet,4.7%, $7.95 ,6.2
624-01-8356,B,Mandalay,Normal,Female,Home and lifestyle, $49.01 ,10, $514.61 ,1-27-2019,10:44,Credit card,4.7%, $24.51 ,4.2
313-66-9943,B,Mandalay,Member,Female,Food and beverages, $29.15 ,3, $91.82 ,3-27-2019,20:29,Credit card,4.7%, $4.37 ,7.3
151-27-8496,C,Naypyitaw,Normal,Female,Electronic accessories, $56.13 ,4, $235.75 ,1-19-2019,11:43,Ewallet,4.7%, $11.23 ,8.6
453-33-6436,A,Yangon,Normal,Female,Home and lifestyle, $93.12 ,8, $782.21 ,7-2-2019,10:09,Cash,4.7%, $37.25 ,6.8
522-57-8364,A,Yangon,Member,Male,Fashion accessories, $51.34 ,8, $431.26 ,1-31-2019,10:00,Ewallet,4.7%, $20.54 ,7.6
459-45-2396,A,Yangon,Member,Female,Food and beverages, $99.60 ,3, $313.74 ,2-25-2019,18:45,Cash,4.7%, $14.94 ,5.8
717-96-4189,C,Naypyitaw,Normal,Female,Electronic accessories, $35.49 ,6, $223.59 ,2-2-2019,12:40,Cash,4.7%, $10.65 ,4.1
722-13-2115,C,Naypyitaw,Member,Male,Sports and travel, $42.85 ,1, $44.99 ,3-14-2019,15:36,Credit card,4.7%, $2.14 ,9.3
749-81-8133,A,Yangon,Normal,Female,Fashion accessories, $94.67 ,4, $397.61 ,11-3-2019,12:04,Cash,4.7%, $18.93 ,6.8
777-67-2495,B,Mandalay,Normal,Male,Home and lifestyle, $68.97 ,3, $217.26 ,2-22-2019,11:26,Ewallet,4.7%, $10.35 ,8.7
636-98-3364,B,Mandalay,Member,Female,Electronic accessories, $26.26 ,3, $82.72 ,2-3-2019,12:36,Ewallet,4.7%, $3.94 ,6.3
246-55-6923,C,Naypyitaw,Member,Female,Home and lifestyle, $35.79 ,9, $338.22 ,10-3-2019,15:06,Credit card,4.7%, $16.11 ,5.1
181-82-6255,B,Mandalay,Normal,Female,Home and lifestyle, $16.37 ,6, $103.13 ,8-2-2019,10:58,Cash,4.7%, $4.91 ,7
838-02-1821,C,Naypyitaw,Member,Female,Home and lifestyle, $12.73 ,2, $26.73 ,2-22-2019,12:10,Credit card,4.7%, $1.27 ,5.2
887-42-0517,C,Naypyitaw,Normal,Female,Sports and travel, $83.14 ,7, $611.08 ,10-1-2019,10:31,Credit card,4.7%, $29.10 ,6.6
457-12-0244,C,Naypyitaw,Member,Female,Sports and travel, $35.22 ,6, $221.89 ,3-14-2019,13:49,Ewallet,4.7%, $10.57 ,6.5
226-34-0034,B,Mandalay,Normal,Female,Electronic accessories, $13.78 ,4, $57.88 ,10-1-2019,11:10,Ewallet,4.7%, $2.76 ,9
321-49-7382,B,Mandalay,Member,Male,Sports and travel, $88.31 ,1, $92.73 ,2-15-2019,17:38,Credit card,4.7%, $4.42 ,5.2
397-25-8725,A,Yangon,Member,Female,Health and beauty, $39.62 ,9, $374.41 ,1-13-2019,17:54,Credit card,4.7%, $17.83 ,6.8
431-66-2305,B,Mandalay,Normal,Female,Electronic accessories, $88.25 ,9, $833.96 ,2-15-2019,20:51,Credit card,4.7%, $39.71 ,7.6
825-94-5922,B,Mandalay,Normal,Male,Sports and travel, $25.31 ,2, $53.15 ,2-3-2019,19:26,Ewallet,4.7%, $2.53 ,7.2
641-62-7288,B,Mandalay,Normal,Male,Home and lifestyle, $99.92 ,6, $629.50 ,3-24-2019,13:33,Ewallet,4.7%, $29.98 ,7.1
756-93-1854,C,Naypyitaw,Member,Female,Fashion accessories, $83.35 ,2, $175.04 ,2-2-2019,14:05,Credit card,4.7%, $8.34 ,9.5
243-55-8457,A,Yangon,Normal,Female,Food and beverages, $74.44 ,10, $781.62 ,2-27-2019,11:40,Ewallet,4.7%, $37.22 ,5.1
458-10-8612,C,Naypyitaw,Normal,Male,Health and beauty, $64.08 ,7, $470.99 ,1-20-2019,12:27,Ewallet,4.7%, $22.43 ,7.6
501-61-1753,B,Mandalay,Normal,Female,Home and lifestyle, $63.15 ,6, $397.85 ,3-1-2019,20:24,Ewallet,4.7%, $18.95 ,9.8
235-06-8510,C,Naypyitaw,Member,Male,Home and lifestyle, $85.72 ,3, $270.02 ,1-24-2019,20:59,Ewallet,4.7%, $12.86 ,5.1
433-08-7822,C,Naypyitaw,Normal,Female,Health and beauty, $78.89 ,7, $579.84 ,5-1-2019,19:48,Ewallet,4.7%, $27.61 ,7.5
361-85-2571,A,Yangon,Normal,Female,Sports and travel, $89.48 ,5, $469.77 ,3-30-2019,10:18,Cash,4.7%, $22.37 ,7.4
131-70-8179,A,Yangon,Member,Female,Health and beauty, $92.09 ,3, $290.08 ,2-17-2019,16:27,Cash,4.7%, $13.81 ,4.2
500-02-2261,C,Naypyitaw,Normal,Female,Food and beverages, $57.29 ,6, $360.93 ,3-21-2019,17:04,Ewallet,4.7%, $17.19 ,5.9
720-72-2436,A,Yangon,Normal,Male,Food and beverages, $66.52 ,4, $279.38 ,2-3-2019,18:14,Ewallet,4.7%, $13.30 ,6.9
702-83-5291,C,Naypyitaw,Member,Male,Fashion accessories, $99.82 ,9, $943.30 ,3-27-2019,10:43,Cash,4.7%, $44.92 ,6.6
809-69-9497,A,Yangon,Normal,Female,Home and lifestyle, $45.68 ,10, $479.64 ,1-19-2019,19:30,Ewallet,4.7%, $22.84 ,5.7
449-16-6770,A,Yangon,Normal,Male,Health and beauty, $50.79 ,5, $266.65 ,2-19-2019,14:53,Credit card,4.7%, $12.70 ,5.3
333-23-2632,A,Yangon,Member,Male,Health and beauty, $10.08 ,7, $74.09 ,3-28-2019,20:14,Cash,4.7%, $3.53 ,4.2
489-82-1237,A,Yangon,Normal,Female,Electronic accessories, $93.88 ,7, $690.02 ,5-1-2019,11:51,Credit card,4.7%, $32.86 ,7.3
859-97-6048,C,Naypyitaw,Member,Male,Electronic accessories, $84.25 ,2, $176.93 ,3-26-2019,14:13,Credit card,4.7%, $8.43 ,5.3
676-10-2200,B,Mandalay,Member,Male,Fashion accessories, $53.78 ,1, $56.47 ,3-2-2019,20:13,Ewallet,4.7%, $2.69 ,4.7
373-88-1424,C,Naypyitaw,Member,Male,Home and lifestyle, $35.81 ,5, $188.00 ,6-2-2019,18:44,Ewallet,4.7%, $8.95 ,7.9
365-16-4334,B,Mandalay,Normal,Female,Food and beverages, $26.43 ,8, $222.01 ,2-24-2019,14:26,Ewallet,4.7%, $10.57 ,8.9
503-21-4385,B,Mandalay,Member,Male,Health and beauty, $39.91 ,3, $125.72 ,2-21-2019,12:40,Ewallet,4.7%, $5.99 ,9.3
305-89-2768,B,Mandalay,Member,Female,Home and lifestyle, $21.90 ,3, $68.99 ,9-1-2019,18:43,Ewallet,4.7%, $3.29 ,4.7
574-80-1489,B,Mandalay,Member,Female,Food and beverages, $62.85 ,4, $263.97 ,2-25-2019,13:22,Ewallet,4.7%, $12.57 ,8.7
784-08-0310,C,Naypyitaw,Member,Female,Food and beverages, $21.04 ,4, $88.37 ,1-13-2019,13:58,Cash,4.7%, $4.21 ,7.6
200-40-6154,B,Mandalay,Member,Male,Home and lifestyle, $65.91 ,6, $415.23 ,9-2-2019,11:45,Cash,4.7%, $19.77 ,5.7
846-10-0341,A,Yangon,Normal,Female,Fashion accessories, $42.57 ,7, $312.89 ,6-1-2019,11:51,Cash,4.7%, $14.90 ,6.8
577-34-7579,C,Naypyitaw,Member,Male,Food and beverages, $50.49 ,9, $477.13 ,10-1-2019,17:16,Cash,4.7%, $22.72 ,5.4
430-02-3888,B,Mandalay,Normal,Male,Electronic accessories, $46.02 ,6, $289.93 ,7-2-2019,15:55,Cash,4.7%, $13.81 ,7.1
867-47-1948,C,Naypyitaw,Normal,Female,Home and lifestyle, $15.80 ,10, $165.90 ,9-1-2019,12:07,Cash,4.7%, $7.90 ,7.8
384-59-6655,A,Yangon,Member,Female,Food and beverages, $98.66 ,9, $932.34 ,2-19-2019,15:07,Cash,4.7%, $44.40 ,8.4
256-58-3609,C,Naypyitaw,Member,Male,Fashion accessories, $91.98 ,1, $96.58 ,3-18-2019,15:29,Cash,4.7%, $4.60 ,9.8
324-92-3863,A,Yangon,Member,Male,Electronic accessories, $20.89 ,2, $43.87 ,5-2-2019,18:45,Cash,4.7%, $2.09 ,9.8
593-08-5916,A,Yangon,Normal,Female,Fashion accessories, $15.50 ,1, $16.28 ,3-19-2019,15:23,Credit card,4.7%, $0.78 ,7.4
364-34-2972,C,Naypyitaw,Member,Male,Electronic accessories, $96.82 ,3, $304.98 ,3-30-2019,20:37,Cash,4.7%, $14.52 ,6.7
794-42-3736,B,Mandalay,Normal,Male,Food and beverages, $33.33 ,2, $69.99 ,1-26-2019,14:41,Credit card,4.7%, $3.33 ,6.4
172-42-8274,B,Mandalay,Normal,Female,Electronic accessories, $38.27 ,2, $80.37 ,2-3-2019,18:18,Credit card,4.7%, $3.83 ,5.8
558-60-5016,A,Yangon,Normal,Female,Home and lifestyle, $33.30 ,9, $314.69 ,4-3-2019,15:27,Ewallet,4.7%, $14.99 ,7.2
195-06-0432,A,Yangon,Member,Male,Home and lifestyle, $81.01 ,3, $255.18 ,1-13-2019,12:55,Credit card,4.7%, $12.15 ,9.3
605-03-2706,A,Yangon,Normal,Female,Health and beauty, $15.80 ,3, $49.77 ,3-25-2019,18:02,Cash,4.7%, $2.37 ,9.5
214-30-2776,B,Mandalay,Member,Female,Electronic accessories, $34.49 ,5, $181.07 ,11-3-2019,19:44,Credit card,4.7%, $8.62 ,9
746-04-1077,B,Mandalay,Member,Female,Food and beverages, $84.63 ,10, $888.62 ,1-1-2019,11:36,Credit card,4.7%, $42.32 ,9
448-34-8700,B,Mandalay,Member,Male,Home and lifestyle, $36.91 ,7, $271.29 ,10-2-2019,13:51,Ewallet,4.7%, $12.92 ,6.7
452-04-8808,B,Mandalay,Normal,Male,Electronic accessories, $87.08 ,7, $640.04 ,1-26-2019,15:17,Cash,4.7%, $30.48 ,5.5
531-56-4728,A,Yangon,Normal,Male,Home and lifestyle, $80.08 ,3, $252.25 ,11-2-2019,15:29,Cash,4.7%, $12.01 ,5.4
744-82-9138,C,Naypyitaw,Normal,Male,Fashion accessories, $86.13 ,2, $180.87 ,7-2-2019,17:59,Cash,4.7%, $8.61 ,8.2
883-69-1285,B,Mandalay,Member,Male,Fashion accessories, $49.92 ,2, $104.83 ,6-3-2019,11:55,Credit card,4.7%, $4.99 ,7
221-25-5073,A,Yangon,Normal,Female,Food and beverages, $74.66 ,4, $313.57 ,4-3-2019,10:39,Cash,4.7%, $14.93 ,8.5
518-71-6847,B,Mandalay,Member,Male,Food and beverages, $26.60 ,6, $167.58 ,2-26-2019,15:10,Ewallet,4.7%, $7.98 ,4.9
156-20-0370,B,Mandalay,Normal,Female,Electronic accessories, $25.45 ,1, $26.72 ,10-3-2019,18:10,Credit card,4.7%, $1.27 ,5.1
151-33-7434,B,Mandalay,Normal,Female,Food and beverages, $67.77 ,1, $71.16 ,4-2-2019,20:43,Credit card,4.7%, $3.39 ,6.5
728-47-9078,C,Naypyitaw,Member,Male,Food and beverages, $59.59 ,4, $250.28 ,1-19-2019,12:46,Cash,4.7%, $11.92 ,9.8
809-46-1866,A,Yangon,Normal,Male,Health and beauty, $58.15 ,4, $244.23 ,1-23-2019,17:44,Cash,4.7%, $11.63 ,8.4
139-32-4183,A,Yangon,Member,Female,Sports and travel, $97.48 ,9, $921.19 ,3-14-2019,14:19,Ewallet,4.7%, $43.87 ,7.4
148-41-7930,C,Naypyitaw,Normal,Male,Health and beauty, $99.96 ,7, $734.71 ,1-23-2019,10:33,Cash,4.7%, $34.99 ,6.1
189-40-5216,C,Naypyitaw,Normal,Male,Electronic accessories, $96.37 ,7, $708.32 ,9-1-2019,11:40,Cash,4.7%, $33.73 ,6
374-38-5555,B,Mandalay,Normal,Female,Fashion accessories, $63.71 ,5, $334.48 ,7-2-2019,19:30,Ewallet,4.7%, $15.93 ,8.5
764-44-8999,B,Mandalay,Normal,Female,Health and beauty, $14.76 ,2, $31.00 ,2-18-2019,14:42,Ewallet,4.7%, $1.48 ,4.3
552-44-5977,B,Mandalay,Member,Male,Health and beauty, $62.00 ,8, $520.80 ,3-1-2019,19:08,Credit card,4.7%, $24.80 ,6.2
267-62-7380,C,Naypyitaw,Member,Male,Electronic accessories, $82.34 ,10, $864.57 ,3-29-2019,19:12,Ewallet,4.7%, $41.17 ,4.3
430-53-4718,B,Mandalay,Member,Male,Health and beauty, $75.37 ,8, $633.11 ,1-28-2019,15:46,Credit card,4.7%, $30.15 ,8.4
886-18-2897,A,Yangon,Normal,Female,Food and beverages, $56.56 ,5, $296.94 ,3-22-2019,19:06,Credit card,4.7%, $14.14 ,4.5
602-16-6955,B,Mandalay,Normal,Female,Sports and travel, $76.60 ,10, $804.30 ,1-24-2019,18:10,Ewallet,4.7%, $38.30 ,6
745-74-0715,A,Yangon,Normal,Male,Electronic accessories, $58.03 ,2, $121.86 ,10-3-2019,20:46,Ewallet,4.7%, $5.80 ,8.8
690-01-6631,B,Mandalay,Normal,Male,Fashion accessories, $17.49 ,10, $183.65 ,2-22-2019,18:35,Ewallet,4.7%, $8.75 ,6.6
652-49-6720,C,Naypyitaw,Member,Female,Electronic accessories, $60.95 ,1, $64.00 ,2-18-2019,11:40,Ewallet,4.7%, $3.05 ,5.9
233-67-5758,C,Naypyitaw,Normal,Male,Health and beauty, $40.35 ,1, $42.37 ,1-29-2019,13:46,Ewallet,4.7%, $2.02 ,6.2
303-96-2227,B,Mandalay,Normal,Female,Home and lifestyle, $97.38 ,10," $1,022.49 ",2-3-2019,17:16,Ewallet,4.7%, $48.69 ,4.4
727-02-1313,A,Yangon,Member,Male,Food and beverages, $31.84 ,1, $33.43 ,9-2-2019,13:22,Cash,4.7%, $1.59 ,7.7
347-56-2442,A,Yangon,Normal,Male,Home and lifestyle, $65.82 ,1, $69.11 ,2-22-2019,15:33,Cash,4.7%, $3.29 ,4.1
849-09-3807,A,Yangon,Member,Female,Fashion accessories, $88.34 ,7, $649.30 ,2-18-2019,13:28,Cash,4.7%, $30.92 ,6.6
